RegionID,SizeRank,RegionName,STATE,RegionType,StateName,3/31/2018,Monthly Pmt,Total 2018,3/31/2019,Monthly Pmt,Total 2019,3/31/2020,Monthly Pmt,Total 2020,3/31/2021,Monthly Pmt,Total 2021,3/31/2022,Monthly Pmt,Total 2022,3/31/2023,Monthly Pmt,Total 2023,,,
394507,722,Crawfordsville, IN,msa,IN,"187,716.54",955.60," 344,015.57 ","197,106.39",934.21," 336,315.88 ","211,806.08",904.45," 325,600.81 ","241,112.78","1,011.35"," 364,084.95 ","285,015.79","1,589.79"," 572,325.52 ","294,361.20","1,905.31"," 685,911.39 ",,,
394801,723,Logansport, IN,msa,IN,"151,467.24",771.07," 277,583.90 ","160,110.94",758.87," 273,191.81 ","164,760.26",703.55," 253,279.20 ","190,803.33",800.32," 288,116.71 ","214,358.32","1,195.67"," 430,441.90 ","222,595.23","1,440.79"," 518,684.54 ",,,
395072,724,Scottsbluff, NE,msa,NE,"223,158.29","1,136.02"," 408,967.30 ","227,440.60","1,077.98"," 388,074.10 ","231,348.11",987.89," 355,641.97 ","256,638.09","1,076.47"," 387,528.47 ","280,500.47","1,564.61"," 563,258.54 ","302,246.50","1,956.35"," 704,285.47 ",,,
394904,725,Natchitoches, LA,msa,LA,"240,241.06","1,222.98"," 440,273.75 ","243,536.83","1,154.27"," 415,538.55 ","241,551.80","1,031.47"," 371,327.69 ","249,449.70","1,046.32"," 376,673.86 ","265,793.94","1,482.58"," 533,727.11 ","263,114.49","1,703.06"," 613,101.27 ",,,
394914,726,Newberry, SC,msa,SC,"227,789.63","1,159.60"," 417,454.85 ","235,309.16","1,115.28"," 401,499.96 ","266,597.95","1,138.42"," 409,830.11 ","312,298.21","1,309.93"," 471,576.32 ","355,845.80","1,984.88"," 714,555.61 ","368,475.95","2,385.03"," 858,611.29 ",,,
394799,727,Lock Haven, PA,msa,PA,"206,072.83","1,049.04"," 377,655.92 ","209,931.43",995.00," 358,198.81 ","214,401.47",915.53," 329,590.60 ","236,878.57",993.59," 357,691.21 ","265,553.72","1,481.24"," 533,244.74 ","271,526.23","1,757.51"," 632,702.05 ",,,
394451,728,Centralia, IL,msa,IL,"109,366.54",556.75," 200,428.76 ","106,273.53",503.70," 181,330.88 ","114,676.74",489.69," 176,287.85 ","137,374.10",576.22," 207,437.54 ","158,404.03",883.56," 318,082.97 ","167,686.79","1,085.38"," 390,738.59 ",,,
394554,729,Easton, MD,msa,MD,"662,524.47","3,372.68"," 1,214,164.37 ","674,860.93","3,198.59"," 1,151,492.09 ","672,760.94","2,872.80"," 1,034,207.83 ","783,454.25","3,286.20"," 1,183,031.03 ","950,501.42","5,301.81"," 1,908,652.92 ","963,781.73","6,238.26"," 2,245,774.46 ",,,
394948,730,Owatonna, MN,msa,MN,"243,674.10","1,240.46"," 446,565.26 ","255,449.34","1,210.73"," 435,864.46 ","264,526.83","1,129.57"," 406,646.26 ","299,184.19","1,254.93"," 451,773.90 ","345,473.23","1,927.02"," 693,726.99 ","356,734.60","2,309.03"," 831,251.96 ",,,
394888,731,Mount Vernon, IL,msa,IL,"144,119.68",733.66," 264,118.52 ","135,774.75",643.52," 231,667.80 ","142,880.55",610.12," 219,644.42 ","154,453.45",647.85," 233,227.69 ","176,820.74",986.29," 355,064.62 ","184,897.65","1,196.79"," 430,842.80 ",,,
394771,733,Laramie, WY,msa,WY,"350,420.57","1,783.87"," 642,192.39 ","363,138.79","1,721.14"," 619,611.28 ","389,793.64","1,664.48"," 599,213.80 ","431,015.90","1,807.90"," 650,842.32 ","483,236.05","2,695.45"," 970,361.41 ","504,007.54","3,262.29"," 1,174,422.82 ",,,
394894,734,Murray, KY,msa,KY,"296,240.53","1,508.06"," 542,900.24 ",,0.00, -   ,"197,578.86",843.69," 303,729.89 ","207,219.44",869.18," 312,905.35 ","211,350.17","1,178.89"," 424,401.38 ","219,467.18","1,420.54"," 511,395.65 ",,,
394617,735,Fremont, NE,msa,NE,"224,838.74","1,144.57"," 412,046.95 ","234,704.63","1,112.41"," 400,468.47 ","242,058.30","1,033.63"," 372,106.31 ","268,047.94","1,124.33"," 404,757.56 ","305,958.65","1,706.61"," 614,379.80 ","321,284.76","2,079.58"," 748,647.84 ",,,
394382,736,Bennington, VT,msa,VT,"387,163.51","1,970.91"," 709,528.72 ","390,671.09","1,851.64"," 666,588.70 ","400,843.55","1,711.67"," 616,200.37 ","459,419.15","1,927.03"," 693,731.78 ","562,291.97","3,136.42"," 1,129,109.53 ","581,057.79","3,761.01"," 1,353,962.94 ",,,
395069,738,Sault Ste. Marie, MI,msa,MI,"144,703.06",736.63," 265,187.64 ","166,895.80",791.02," 284,768.59 ","185,927.61",793.94," 285,818.90 ","200,576.98",841.32," 302,875.11 ","223,431.25","1,246.28"," 448,660.78 ","236,064.80","1,527.97"," 550,070.92 ",,,
394436,739,Campbellsville, KY,msa,KY,"171,776.62",874.45," 314,803.54 ","170,113.37",806.27," 290,258.62 ","176,970.44",755.69," 272,049.41 ","204,451.25",857.57," 308,725.33 ","238,163.38","1,328.45"," 478,243.61 ","254,338.33","1,646.25"," 592,651.33 ",,,
394550,740,Dyersburg, TN,msa,TN,"172,416.99",877.71," 315,977.11 ","181,393.14",859.74," 309,504.90 ","192,850.01",823.50," 296,460.42 ","203,871.19",855.14," 307,849.43 ","238,624.41","1,331.03"," 479,169.38 ","241,825.03","1,565.26"," 563,493.23 ",,,
394573,742,Escanaba, MI,msa,MI,"156,219.95",795.26," 286,293.87 ","154,497.65",732.26," 263,614.05 ","173,271.47",739.90," 266,363.13 ","189,476.02",794.76," 286,112.45 ","207,350.66","1,156.58"," 416,370.17 ","216,263.11","1,399.80"," 503,929.63 ",,,
394840,743,Mayfield, KY,msa,KY,"170,146.31",866.15," 311,815.78 ","170,058.80",806.02," 290,165.50 ","176,834.07",755.11," 271,839.77 ","197,516.92",828.48," 298,254.36 ","226,782.02","1,264.97"," 455,389.29 ","249,468.28","1,614.73"," 581,303.29 ",,,
394745,744,Kill Devil Hills, NC,msa,NC,"527,480.51","2,685.22"," 966,678.32 ","565,785.86","2,681.61"," 965,381.03 ","566,854.28","2,420.56"," 871,401.86 ","645,048.93","2,705.66"," 974,036.33 ","821,862.82","4,584.28"," 1,650,340.38 ","880,394.55","5,698.52"," 2,051,468.23 ",,,
395137,745,Sulphur Springs, TX,msa,TX,"202,648.85","1,031.61"," 371,381.02 ","237,457.11","1,125.46"," 405,164.93 ","253,157.42","1,081.02"," 389,168.53 ","297,069.98","1,246.06"," 448,581.40 ","346,027.48","1,930.11"," 694,839.95 ","367,396.99","2,378.05"," 856,097.13 ",,,
394702,746,Hutchinson, MN,msa,MN,"250,777.24","1,276.62"," 459,582.71 ","256,551.62","1,215.96"," 437,745.24 ","270,888.82","1,156.74"," 416,426.29 ","298,450.38","1,251.85"," 450,665.83 ","357,024.83","1,991.45"," 716,923.16 ","371,520.97","2,404.74"," 865,706.71 ",,,
394506,747,Coshocton, OH,msa,OH,"157,502.73",801.79," 288,644.74 ","168,132.16",796.88," 286,878.14 ","183,329.61",782.85," 281,825.10 ","213,453.78",895.33," 322,319.33 ","242,239.32","1,351.19"," 486,428.30 ","255,246.12","1,652.13"," 594,766.64 ",,,
394696,748,Huntington, IN,msa,IN,"197,345.74","1,004.62"," 361,662.36 ","203,779.64",965.84," 347,702.22 ","213,104.88",909.99," 327,597.40 ","245,455.65","1,029.56"," 370,642.77 ","280,626.20","1,565.31"," 563,511.01 ","295,323.91","1,911.54"," 688,154.67 ",,,
394522,749,DeRidder, LA,msa,LA,"262,134.43","1,334.43"," 480,396.27 ","274,601.49","1,301.51"," 468,543.12 ","280,514.18","1,197.84"," 431,222.96 ","261,502.66","1,096.87"," 394,874.06 ","251,723.98","1,404.09"," 505,473.95 ","239,925.45","1,552.96"," 559,066.88 ",,,
395192,750,Vincennes, IN,msa,IN,"175,801.78",894.94," 322,180.19 ","180,230.97",854.23," 307,521.93 ","188,748.83",805.99," 290,155.84 ","211,503.88",887.15," 319,374.94 ","237,011.28","1,322.03"," 475,930.14 ","238,008.26","1,540.55"," 554,599.51 ",,,
394370,751,Bay City, TX,msa,TX,"248,891.81","1,267.02"," 456,127.40 ","255,429.04","1,210.64"," 435,829.82 ","252,372.29","1,077.67"," 387,961.58 ","276,966.22","1,161.73"," 418,224.34 ","308,845.63","1,722.71"," 620,176.99 ","310,670.27","2,010.87"," 723,914.28 ",,,
394920,752,North Platte, NE,msa,NE,"230,923.59","1,175.55"," 423,198.25 ","238,468.99","1,130.25"," 406,891.47 ","244,836.43","1,045.49"," 376,377.01 ","256,776.29","1,077.05"," 387,737.15 ","294,751.74","1,644.10"," 591,875.78 ","321,013.63","2,077.82"," 748,016.06 ",,,
394973,753,Peru, IN,msa,IN,"156,577.68",797.08," 286,949.46 ","164,860.70",781.38," 281,296.16 ","171,934.99",734.19," 264,308.62 ","197,381.18",827.91," 298,049.39 ","228,340.45","1,273.66"," 458,518.69 ","229,262.68","1,483.95"," 534,220.83 ",,,
394992,754,Pontiac, IL,msa,IL,"162,343.09",826.43," 297,515.34 ","167,754.46",795.09," 286,233.69 ","176,130.32",752.11," 270,757.93 ","188,874.64",792.23," 285,204.35 ","216,781.86","1,209.19"," 435,308.48 ","228,683.27","1,480.20"," 532,870.70 ",,,
394781,755,Lebanon, MO,msa,MO,"203,205.38","1,034.45"," 372,400.93 ","212,351.33","1,006.47"," 362,327.80 ","226,658.02",967.87," 348,432.09 ","253,436.00","1,063.04"," 382,693.25 ","306,092.89","1,707.36"," 614,649.36 ","316,676.89","2,049.75"," 737,910.72 ",,,
394915,756,Newport, TN,msa,TN,"176,325.23",897.61," 323,139.48 ","190,349.97",902.19," 324,787.63 ","215,120.49",918.60," 330,695.92 ","234,558.22",983.85," 354,187.44 ","288,830.20","1,611.07"," 579,985.04 ","290,201.46","1,878.38"," 676,218.49 ",,,
394525,757,Decatur, IN,msa,IN,"233,566.49","1,189.00"," 428,041.71 ","240,883.69","1,141.70"," 411,011.59 ","250,545.78","1,069.87"," 385,153.76 ","278,794.77","1,169.40"," 420,985.48 ","316,092.22","1,763.13"," 634,728.50 ","328,837.72","2,128.47"," 766,247.51 ",,,
395191,758,Vidalia, GA,msa,GA,"175,195.56",891.86," 321,069.21 ","179,862.28",852.48," 306,892.85 ","188,962.95",806.90," 290,485.00 ","210,592.33",883.33," 317,998.48 ","246,284.29","1,373.75"," 494,550.79 ","245,526.14","1,589.22"," 572,117.44 ",,,
394413,759,Brenham, TX,msa,TX,"378,354.94","1,926.07"," 693,385.84 ","390,821.64","1,852.35"," 666,845.58 ","417,413.32","1,782.42"," 641,672.40 ","474,503.71","1,990.30"," 716,509.76 ","570,172.24","3,180.37"," 1,144,933.49 ","677,857.95","4,387.57"," 1,579,523.69 ",,,
395187,760,Vernal, UT,msa,UT,"262,249.08","1,335.02"," 480,606.38 ","274,501.59","1,301.04"," 468,372.66 ","305,488.29","1,304.49"," 469,614.63 ","318,328.15","1,335.23"," 480,681.65 ","379,610.92","2,117.44"," 762,277.13 ","409,847.53","2,652.82"," 955,014.07 ",,,
394947,762,Ottumwa, IA,msa,IA,"155,357.81",790.87," 284,713.89 ","159,979.11",758.24," 272,966.87 ","163,550.28",698.39," 251,419.15 ","181,775.93",762.46," 274,485.16 ","205,912.11","1,148.56"," 413,481.50 ","217,129.33","1,405.41"," 505,948.07 ",,,
394430,764,Butte, MT,msa,MT,"247,598.20","1,260.44"," 453,756.69 ","264,266.96","1,252.53"," 450,909.66 ","276,861.78","1,182.25"," 425,608.27 ","315,151.65","1,321.90"," 475,885.07 ","390,819.50","2,179.96"," 784,784.50 ","403,860.83","2,614.07"," 941,064.05 ",,,
394499,765,Corinth, MS,msa,MS,"185,525.44",944.44," 340,000.09 ","186,383.15",883.39," 318,019.18 ","185,365.93",791.54," 284,955.45 ","192,121.15",805.85," 290,106.64 ","227,000.85","1,266.19"," 455,828.71 ","222,125.72","1,437.75"," 517,590.50 ",,,
394417,766,Brookhaven, MS,msa,MS,"205,491.36","1,046.08"," 376,590.30 ","202,181.71",958.27," 344,975.73 ","215,432.63",919.93," 331,175.76 ","226,023.55",948.06," 341,299.92 ","246,829.97","1,376.80"," 495,646.54 ","245,488.49","1,588.97"," 572,029.71 ",,,
394569,767,Emporia, KS,msa,KS,"176,783.83",899.94," 323,979.92 ","191,562.32",907.93," 326,856.22 ","205,545.77",877.71," 315,977.09 ","238,750.97","1,001.44"," 360,518.57 ","267,617.14","1,492.74"," 537,388.19 ","291,206.38","1,884.89"," 678,560.12 ",,,
394713,768,Jackson, WY,msa,WY,"1,336,559.53","6,803.95"," 2,449,423.42 ","1,478,549.71","7,007.77"," 2,522,798.72 ","1,635,705.73","6,984.73"," 2,514,503.41 ","1,862,220.88","7,811.08"," 2,811,989.45 ","2,531,805.56","14,122.19"," 5,083,988.27 ","2,717,265.77","17,588.02"," 6,331,688.89 ",,,
394385,770,Big Spring, TX,msa,TX,"174,639.65",889.03," 320,050.43 ","192,994.91",914.72," 329,300.60 ","211,040.80",901.18," 324,424.38 ","227,254.64",953.22," 343,158.89 ","240,068.56","1,339.08"," 482,069.30 ","236,846.80","1,533.04"," 551,893.11 ",,,
394557,771,Effingham, IL,msa,IL,"227,185.80","1,156.52"," 416,348.25 ","235,428.96","1,115.85"," 401,704.37 ","241,130.27","1,029.67"," 370,679.69 ","257,187.43","1,078.77"," 388,357.98 ","307,658.34","1,716.09"," 617,792.86 ","319,689.73","2,069.25"," 744,931.15 ",,,
394536,772,Dodge City, KS,msa,KS,"151,994.50",773.75," 278,550.17 ","158,348.09",750.51," 270,183.92 ","159,897.31",682.79," 245,803.58 ","203,042.04",851.66," 306,597.40 ","229,440.43","1,279.80"," 460,727.50 ","258,699.88","1,674.48"," 602,814.48 ",,,
395211,773,Watertown, SD,msa,SD,"334,972.04","1,705.22"," 613,880.90 ","339,379.78","1,608.53"," 579,072.09 ","348,601.55","1,488.59"," 535,890.88 ","391,630.88","1,642.69"," 591,370.18 ","460,929.84","2,571.03"," 925,569.46 ","477,220.81","3,088.90"," 1,112,005.21 ",,,
394331,774,Angola, IN,msa,IN,"330,424.56","1,682.08"," 605,547.03 ","351,004.73","1,663.63"," 598,907.35 ","368,000.80","1,571.42"," 565,712.56 ","425,870.75","1,786.31"," 643,073.05 ","509,625.72","2,842.65"," 1,023,353.15 ","508,693.41","3,292.62"," 1,185,341.69 ",,,
394535,775,Dixon, IL,msa,IL,"184,573.55",939.60," 338,255.62 ","191,330.75",906.84," 326,461.10 ","188,848.59",806.41," 290,309.20 ","217,183.25",910.97," 327,950.90 ","245,188.36","1,367.64"," 492,350.11 ","246,010.51","1,592.35"," 573,246.10 ",,,
394777,776,Laurinburg, NC,msa,NC,"140,287.86",714.16," 257,096.20 ","143,191.73",678.68," 244,323.14 ","148,216.61",632.91," 227,847.32 ","169,808.79",712.26," 256,414.55 ","197,805.59","1,103.34"," 397,203.21 ","222,919.80","1,442.89"," 519,440.84 ",,,
395149,777,Taos, NM,msa,NM,"418,435.29","2,130.11"," 766,838.42 ","428,953.66","2,033.08"," 731,908.94 ","437,601.17","1,868.63"," 672,706.35 ","499,933.17","2,096.97"," 754,908.73 ","554,467.30","3,092.77"," 1,113,397.21 ","580,038.88","3,754.41"," 1,351,588.71 ",,,
394419,778,Brookings, SD,msa,SD,"280,453.13","1,427.69"," 513,967.73 ","287,674.91","1,363.47"," 490,849.84 ","293,703.34","1,254.16"," 451,498.11 ","330,980.83","1,388.30"," 499,787.44 ","374,513.96","2,089.01"," 752,042.18 ","387,096.48","2,505.56"," 902,000.28 ",,,
394324,779,Americus, GA,msa,GA,"161,120.66",820.21," 295,275.08 ","167,105.56",792.02," 285,126.49 ","174,577.75",745.48," 268,371.22 ","198,979.34",834.62," 300,462.64 ","232,756.09","1,298.29"," 467,385.51 ","240,395.55","1,556.01"," 560,162.30 ",,,
394491,780,Columbus, NE,msa,NE,"275,046.93","1,400.17"," 504,060.15 ","288,083.33","1,365.41"," 491,546.72 ","300,743.80","1,284.23"," 462,321.12 ","333,747.70","1,399.90"," 503,965.47 ","382,349.08","2,132.71"," 767,775.48 ","400,521.37","2,592.45"," 933,282.54 ",,,
395150,781,Taylorville, IL,msa,IL,"146,895.08",747.79," 269,204.81 ","146,362.88",693.71," 249,733.97 ","149,593.78",638.79," 229,964.39 ","159,625.36",669.55," 241,037.37 ","175,774.54",980.45," 352,963.80 ","183,309.74","1,186.51"," 427,142.70 ",,,
394335,782,Arcadia, FL,msa,FL,"241,842.35","1,231.13"," 443,208.33 ","260,838.34","1,236.28"," 445,059.52 ","274,207.37","1,170.91"," 421,527.76 ","308,404.84","1,293.60"," 465,697.26 ","401,296.82","2,238.40"," 805,823.46 ","429,186.78","2,777.99"," 1,000,077.80 ",,,
394786,783,Lewisburg, TN,msa,TN,"239,974.22","1,221.62"," 439,784.73 ","265,015.77","1,256.08"," 452,187.33 ","288,546.85","1,232.14"," 443,571.25 ","336,634.77","1,412.01"," 508,325.00 ","427,014.73","2,381.85"," 857,466.27 ","428,596.92","2,774.18"," 998,703.32 ",,,
395084,784,Seneca Falls, NY,msa,NY,"217,171.10","1,105.54"," 397,994.98 ","223,942.79","1,061.41"," 382,105.91 ","232,597.26",993.23," 357,562.24 ","263,496.14","1,105.23"," 397,884.25 ","305,859.01","1,706.05"," 614,179.72 ","316,609.49","2,049.32"," 737,753.67 ",,,
394533,785,Dickinson, ND,msa,ND,"347,063.31","1,766.78"," 636,039.76 ","347,005.80","1,644.68"," 592,084.11 ","358,852.69","1,532.36"," 551,649.54 ","374,258.83","1,569.83"," 565,138.05 ","395,567.94","2,206.44"," 794,319.60 ","407,660.15","2,638.66"," 949,917.11 ",,,
395207,787,Washington, IN,msa,IN,"225,086.94","1,145.84"," 412,501.81 ","229,235.97","1,086.49"," 391,137.48 ","242,277.50","1,034.56"," 372,443.28 ","276,359.55","1,159.19"," 417,308.25 ","314,801.64","1,755.94"," 632,136.95 ","327,955.88","2,122.76"," 764,192.68 ",,,
395165,788,Troy, AL,msa,AL,"201,692.77","1,026.75"," 369,628.88 ","202,622.92",960.36," 345,728.55 ","209,766.16",895.74," 322,464.92 ","213,552.75",895.75," 322,468.77 ","242,514.32","1,352.72"," 486,980.51 ","249,331.77","1,613.85"," 580,985.20 ",,,
753902,789,Malvern, AR,msa,AR,"171,386.31",872.47," 314,088.25 ","172,870.85",819.34," 294,963.61 ","180,186.84",769.43," 276,993.85 ","197,832.19",829.81," 298,730.42 ","222,001.34","1,238.30"," 445,789.45 ","229,653.29","1,486.48"," 535,131.01 ",,,
394613,790,Frankfort, IN,msa,IN,"185,847.84",946.09," 340,590.93 ","198,261.00",939.68," 338,285.95 ","207,566.05",886.34," 319,082.79 ","230,761.14",967.93," 348,453.77 ","266,905.32","1,488.77"," 535,958.82 ","279,203.98","1,807.20"," 650,592.50 ",,,
394815,791,Madison, IN,msa,IN,"215,859.33","1,098.86"," 395,590.98 ","213,263.62","1,010.79"," 363,884.41 ","220,637.64",942.16," 339,177.21 ","254,145.27","1,066.01"," 383,764.26 ","290,237.84","1,618.92"," 582,811.65 ","300,255.23","1,943.46"," 699,645.48 ",,,
394414,792,Brevard, NC,msa,NC,"399,457.19","2,033.50"," 732,058.53 ","415,375.62","1,968.73"," 708,741.19 ","433,314.17","1,850.32"," 666,116.12 ","517,812.78","2,171.96"," 781,907.29 ","637,142.13","3,553.92"," 1,279,412.28 ","678,591.35","4,392.31"," 1,581,232.63 ",,,
395141,793,Susanville, CA,msa,CA,"278,062.19","1,415.52"," 509,586.01 ","284,935.66","1,350.49"," 486,175.96 ","292,850.60","1,250.52"," 450,187.23 ","337,012.08","1,413.60"," 508,894.74 ","363,579.97","2,028.02"," 730,086.20 ","347,555.32","2,249.62"," 809,862.69 ",,,
394835,794,Martin, TN,msa,TN,"154,899.02",788.54," 283,873.09 ","171,164.43",811.26," 292,052.00 ","186,590.11",796.77," 286,837.33 ","199,573.51",837.11," 301,359.85 ","243,457.80","1,357.99"," 488,875.06 ","248,144.78","1,606.16"," 578,219.31 ",,,
394984,795,Plainview, TX,msa,TX,"142,957.55",727.75," 261,988.76 ","147,940.37",701.18," 252,425.59 ","155,291.78",663.12," 238,723.69 ","167,402.71",702.17," 252,781.32 ","191,630.84","1,068.90"," 384,804.01 ","199,224.54","1,289.52"," 464,226.88 ",,,
753878,797,Dayton, TN,msa,TN,"209,664.19","1,067.33"," 384,237.56 ","230,214.39","1,091.13"," 392,806.93 ","260,311.59","1,111.57"," 400,166.34 ","288,629.09","1,210.65"," 435,835.49 ","360,767.28","2,012.33"," 724,438.18 ","353,374.76","2,287.29"," 823,422.97 ",,,
753892,798,Jackson, OH,msa,OH,"152,400.66",775.82," 279,294.52 ","160,487.76",760.65," 273,834.77 ","165,649.07",707.35," 254,645.53 ","192,091.01",805.73," 290,061.13 ","215,080.09","1,199.70"," 431,891.24 ","224,866.34","1,455.49"," 523,976.61 ",,,
394433,799,Cambridge, MD,msa,MD,"274,631.52","1,398.05"," 503,298.85 ","286,279.32","1,356.86"," 488,468.60 ","293,981.35","1,255.35"," 451,925.49 ","338,905.14","1,421.54"," 511,753.30 ","385,916.54","2,152.61"," 774,939.12 ","390,680.26","2,528.75"," 910,351.09 ",,,
394962,800,Paris, TN,msa,TN,"185,125.20",942.41," 339,266.60 ","205,921.49",975.99," 351,356.78 ","222,819.36",951.48," 342,531.07 ","240,083.44","1,007.03"," 362,530.63 ","302,750.96","1,688.72"," 607,938.60 ","305,363.06","1,976.52"," 711,547.58 ",,,
394730,802,Juneau, AK,msa,AK,"519,300.33","2,643.58"," 951,687.05 ","522,397.02","2,475.97"," 891,348.14 ","527,673.95","2,253.25"," 811,171.55 ","556,544.06","2,334.42"," 840,392.27 ","606,543.10","3,383.24"," 1,217,967.94 ","607,485.22","3,932.06"," 1,415,543.32 ",,,
394481,803,Coffeyville, KS,msa,KS,"111,539.85",567.81," 204,411.64 ","116,592.67",552.61," 198,938.08 ","114,858.92",490.47," 176,567.91 ","145,720.73",611.23," 220,041.11 ","175,320.36",977.92," 352,051.78 ","187,337.63","1,212.58"," 436,528.37 ",,,
394774,804,Las Vegas, NM,msa,NM,"205,796.43","1,047.64"," 377,149.38 ","210,683.10",998.56," 359,481.36 ","216,297.26",923.62," 332,504.92 ","240,469.86","1,008.65"," 363,114.13 ","263,559.67","1,470.11"," 529,240.59 ","275,165.79","1,781.06"," 641,182.84 ",,,
394383,805,Berlin, NH,msa,NH,"218,624.42","1,112.94"," 400,658.38 ","228,910.03","1,084.95"," 390,581.34 ","240,196.78","1,025.68"," 369,244.67 ","289,450.18","1,214.10"," 437,075.36 ","349,629.77","1,950.20"," 702,073.52 ","365,329.82","2,364.67"," 851,280.28 ",,,
394473,806,Cleveland, MS,msa,MS,"223,638.68","1,138.47"," 409,847.68 ","220,189.13","1,043.61"," 375,701.17 ","215,910.98",921.98," 331,911.10 ","198,123.45",831.03," 299,170.23 ","219,290.75","1,223.18"," 440,346.45 ","222,791.48","1,442.06"," 519,141.84 ",,,
394670,807,Hastings, NE,msa,NE,"231,711.58","1,179.56"," 424,642.34 ","247,154.40","1,171.42"," 421,711.09 ","260,114.52","1,110.73"," 399,863.40 ","281,383.57","1,180.26"," 424,894.62 ","309,363.95","1,725.61"," 621,217.81 ","318,074.40","2,058.80"," 741,167.16 ",,,
394376,808,Beeville, TX,msa,TX,"185,362.24",943.61," 339,701.00 ","192,375.56",911.79," 328,243.83 ","203,976.07",871.01," 313,564.06 ","214,682.61",900.49," 324,174.88 ","248,125.69","1,384.02"," 498,248.41 ","246,683.01","1,596.70"," 574,813.14 ",,,
394749,809,Kingsville, TX,msa,TX,"182,553.46",929.32," 334,553.54 ","187,811.93",890.16," 320,457.06 ","198,340.16",846.95," 304,900.20 ","207,540.82",870.53," 313,390.64 ","232,550.56","1,297.15"," 466,972.80 ","232,631.15","1,505.75"," 542,069.93 ",,,
395196,810,Wabash, IN,msa,IN,"182,619.33",929.65," 334,674.25 ","187,337.44",887.91," 319,647.46 ","194,326.55",829.81," 298,730.24 ","224,484.15",941.60," 338,975.40 ","252,380.80","1,407.76"," 506,792.88 ","264,114.22","1,709.53"," 615,430.81 ",,,
753871,811,Breckenridge, CO,msa,CO,"1,013,069.29","5,157.18"," 1,856,584.46 ","1,098,592.14","5,206.92"," 1,874,490.13 ","1,145,028.99","4,889.46"," 1,760,206.16 ","1,330,656.60","5,581.44"," 2,009,317.14 ","1,740,069.16","9,705.95"," 3,494,143.21 ","1,631,274.24","10,558.74"," 3,801,144.92 ",,,
394310,814,Albert Lea, MN,msa,MN,"177,626.75",904.24," 325,524.69 ","188,854.46",895.10," 322,235.90 ","197,839.35",844.81," 304,130.33 ","226,078.12",948.28," 341,382.32 ","256,452.57","1,430.47"," 514,969.19 ","276,489.32","1,789.63"," 644,266.89 ",,,
395093,815,Sheridan, WY,msa,WY,"413,827.47","2,106.65"," 758,393.98 ","431,990.09","2,047.47"," 737,089.89 ","460,864.52","1,967.97"," 708,468.15 ","518,116.49","2,173.24"," 782,365.90 ","605,040.50","3,374.86"," 1,214,950.65 ","637,541.31","4,126.61"," 1,485,579.10 ",,,
395176,816,Union City, TN,msa,TN,"146,696.35",746.78," 268,840.61 ","157,113.70",744.66," 268,077.72 ","166,996.12",713.10," 256,716.29 ","178,197.79",747.45," 269,082.10 ","214,188.79","1,194.73"," 430,101.47 ","223,849.40","1,448.91"," 521,606.97 ",,,
394855,817,Miami, OK,msa,OK,"136,520.19",694.98," 250,191.44 ","135,904.76",644.14," 231,889.64 ","137,694.02",587.98," 211,671.38 ","169,429.01",710.67," 255,841.07 ","201,525.81","1,124.09"," 404,673.59 ","208,633.20","1,350.42"," 486,150.65 ",,,
394708,818,Iron Mountain, MI,msa,MI,"176,873.14",900.40," 324,143.60 ","185,014.62",876.90," 315,684.11 ","191,297.35",816.87," 294,073.58 ","204,596.57",858.18," 308,944.77 ","221,422.42","1,235.07"," 444,626.95 ","235,301.63","1,523.04"," 548,292.60 ",,,
394725,819,Jesup, GA,msa,GA,"183,936.42",936.36," 337,088.00 ","192,812.36",913.86," 328,989.12 ","205,782.61",878.73," 316,341.18 ","230,737.35",967.83," 348,417.85 ","273,293.76","1,524.41"," 548,787.12 ","276,318.44","1,788.52"," 643,868.71 ",,,
394846,820,McPherson, KS,msa,KS,"218,004.46","1,109.78"," 399,522.22 ","241,803.26","1,146.06"," 412,580.62 ","241,001.22","1,029.11"," 370,481.30 ","277,457.50","1,163.79"," 418,966.18 ","302,168.18","1,685.47"," 606,768.35 ","321,481.92","2,080.85"," 749,107.25 ",,,
394751,821,Kirksville, MO,msa,MO,"221,602.22","1,128.10"," 406,115.59 ","225,982.18","1,071.07"," 385,585.65 ","232,567.67",993.10," 357,516.75 ","266,646.25","1,118.45"," 402,640.98 ","301,103.25","1,679.53"," 604,629.92 ","298,299.71","1,930.80"," 695,088.78 ",,,
753901,822,Ludington, MI,msa,MI,"231,770.16","1,179.86"," 424,749.70 ","222,331.97","1,053.77"," 379,357.42 ","233,979.13",999.13," 359,686.53 ","269,675.25","1,131.15"," 407,214.83 ","329,876.31","1,840.02"," 662,407.62 ","345,984.08","2,239.45"," 806,201.43 ",,,
394356,823,Bainbridge, GA,msa,GA,"169,960.21",865.21," 311,474.73 ","179,059.89",848.68," 305,523.76 ","190,310.03",812.66," 292,555.81 ","212,422.35",891.01," 320,761.85 ","252,461.55","1,408.21"," 506,955.03 ","266,860.01","1,727.30"," 621,828.96 ",,,
